date_id,LME_AH_Close_ret,LME_CA_Close_ret,LME_PB_Close_ret,LME_ZS_Close_ret,JPX_Gold_Mini_Futures_Close_ret,JPX_Gold_Rolling-Spot_Futures_Close_ret,JPX_Gold_Standard_Futures_Close_ret,JPX_Platinum_Mini_Futures_Close_ret,JPX_Platinum_Standard_Futures_Close_ret,JPX_RSS3_Rubber_Futures_Close_ret,LME_AH_Close_vol10,LME_CA_Close_vol10,LME_PB_Close_vol10,LME_ZS_Close_vol10,JPX_Gold_Mini_Futures_Close_vol10,JPX_Gold_Rolling-Spot_Futures_Close_vol10,JPX_Gold_Standard_Futures_Close_vol10,JPX_Platinum_Mini_Futures_Close_vol10,JPX_Platinum_Standard_Futures_Close_vol10,JPX_RSS3_Rubber_Futures_Close_vol10,LME_AH_Close_mom5,LME_CA_Close_mom5,LME_PB_Close_mom5,LME_ZS_Close_mom5,JPX_Gold_Mini_Futures_Close_mom5,JPX_Gold_Rolling-Spot_Futures_Close_mom5,JPX_Gold_Standard_Futures_Close_mom5,JPX_Platinum_Mini_Futures_Close_mom5,JPX_Platinum_Standard_Futures_Close_mom5,JPX_RSS3_Rubber_Futures_Close_mom5,LME_AH_Close_z,LME_CA_Close_z,LME_PB_Close_z,LME_ZS_Close_z,JPX_Gold_Mini_Futures_Close_z,JPX_Gold_Rolling-Spot_Futures_Close_z,JPX_Gold_Standard_Futures_Close_z,JPX_Platinum_Mini_Futures_Close_z,JPX_Platinum_Standard_Futures_Close_z,JPX_RSS3_Rubber_Futures_Close_z
84,0.014292337972582059,0.0014701561013133056,-0.011144564553065176,0.0019206151870618205,0.0,0.0,0.0,0.0,0.0,0.0,0.033622105456149,0.011791327865255339,0.011958096723735203,0.01507097508270425,0.004068609030522091,0.0037894699988387554,0.004074940617478999,0.00776590460967196,0.008261758419849552,0.010131762352798479,-40.0,-136.5,0.0,-102.0,-1.0,2.0,1.0,-30.0,-30.0,-3.200000000000017,0.006276883181903294,-0.7366511454619254,1.2775152068890616,0.7363268801954965,-1.0049989321451005,-0.9996343513111546,-1.004371356001753,-0.8168794493476784,-0.8212114665492346,-0.7795980072407557
85,0.0022148403295528213,-0.009150004806095109,-0.01170618180245118,-0.024276965053493617,-0.001736111547176367,-0.001946577882961858,-0.0019524900442917782,-0.005640879890085729,-0.0047029401621093096,0.03857809955958325,0.03361409598954042,0.012002947058826539,0.012189953289216945,0.016651558882533023,0.004092255913995281,0.003821772581640673,0.004111001143141607,0.007911603855844785,0.008353494177214408,0.015057270328797098,33.0,-268.0,-17.0,-160.0,-26.0,-24.0,-25.0,-61.0,-55.0,5.0,0.018804967292714615,-0.7773313271476442,1.1303128972974943,0.5692318175581094,-1.0076112237399126,-1.0025121667429011,-1.0073098502166644,-0.8418113551717681,-0.8419302031130882,-0.6593704536970799
86,0.026848715193644807,0.011057982195651479,-0.010081172382456082,-0.0016396134186386102,0.00021717884763391827,0.00021647364517923627,0.00021713169122337576,0.00031421838436073373,-0.0006287331235096053,-0.0046765478839019044,0.02912370367486381,0.010197541286989353,0.01133639739656418,0.010178242166672182,0.004005044517759091,0.0037485635436715864,0.004053531790661357,0.006740687564147788,0.006898986620459358,0.015359349806920396,76.5,-188.0,-36.0,-88.0,-31.0,-27.0,-30.0,-71.0,-71.0,3.8000000000000114,0.17290040185569389,-0.7281214299471779,1.004918337275048,0.5580921467156169,-1.0072846872905612,-1.002192409472707,-1.006983350859452,-0.840426249292652,-0.8446927013216019,-0.6741930287915058
87,-0.022874322680134656,0.0010258665807724757,-0.004415018209116831,-0.013214595997180022,0.0,0.0,0.0,0.0,0.0,0.0,0.029229279668536765,0.01022534686498776,0.010477477969060452,0.010196202344695758,0.0032972533422708813,0.003110325816184833,0.003312504057469007,0.005590372789020185,0.0056817528418736255,0.013538638632821745,-6.0,-138.0,-76.0,-128.0,-37.0,-36.0,-38.0,-31.0,-33.0,4.900000000000006,0.041355518692175,-0.7235285062084678,0.9503989633522454,0.4689747799756771,-1.0072846872905612,-1.002192409472707,-1.006983350859452,-0.840426249292652,-0.8446927013216019,-0.6741930287915058
88,0.03507612235836286,-0.00014648795162791668,0.025339931633365516,0.015836688617166715,0.0,0.0,0.0,0.0,0.0,0.0,0.032421942518138056,0.01018545589797025,0.013166522431230523,0.012202276402438138,0.002867004901664906,0.002925354657580142,0.0029999859909760674,0.0053309942621571835,0.005019484569690454,0.013538638632821745,127.0,29.0,-28.0,-66.0,-7.0,-8.0,-8.0,-17.0,-17.0,6.400000000000006,0.24431048128731842,-0.7241846381711406,1.2666113321045012,0.5759156200636049,-1.0072846872905612,-1.002192409472707,-1.006983350859452,-0.840426249292652,-0.8446927013216019,-0.6741930287915058
89,0.0,0.0,0.0,0.0,-0.0010863662122208519,-0.0010828371388320486,-0.0013034979034440947,0.012798676344426071,0.013121087962697276,0.007782140442054949,0.021878021085607543,0.01007662590412672,0.011697002707309397,0.012252009128947163,0.002632374463072979,0.0025553029821214434,0.0026862837445218784,0.006625050778123131,0.006547230606361629,0.013477438277365235,95.0,19.0,-2.0,-72.0,-12.0,-13.0,-14.0,24.0,25.0,7.900000000000006,0.24431048128731842,-0.7241846381711406,1.2666113321045012,0.5759156200636049,-1.0089173695373186,-1.0037911958236772,-1.0089423470027261,-0.7836369082488923,-0.7866802389428121,-0.6494887369674628
90,0.003186407369408002,-0.011937360824796106,-0.013026671400008521,0.001635323340730838,-0.0026121042279250665,-0.0028208763416413406,-0.0023941680823528623,-0.00466346251666207,-0.00591441412776151,-0.009345862418237769,0.018693812105580243,0.009629013881634176,0.012352824632020625,0.012461640472389592,0.002312980390092665,0.002259985163349213,0.002357749129563404,0.006581737657594703,0.006669117129041831,0.013822930896003604,97.5,0.0,-5.0,8.0,-16.0,-17.0,-16.0,27.0,21.0,-1.200000000000017,0.2631026074535354,-0.7773313271476442,1.103053210336093,0.5870552909060973,-1.0128358069295367,-1.0079480403362,-1.012533839932062,-0.8044134964356336,-0.8129239719236933,-0.6791338871563145
91,0.0035990300307195493,0.009590630501701839,0.0017467253349415786,0.005215135679108119,0.002829471906207255,0.003037537592624198,0.002828856200477623,0.00435324070558092,0.0052934889292959395,0.0,0.01868448392219682,0.010517771972560519,0.012377519857617328,0.010723710101923507,0.002517466135913976,0.002535087142834225,0.0025571115351288535,0.006660854567246171,0.006763131512186992,0.013837346544289506,44.5,-10.0,22.0,29.0,-4.0,-4.0,-4.0,40.0,40.0,-0.30000000000001137,0.28440035044191464,-0.7346827495739068,1.124860959905214,0.6227022376020732,-1.0085908330879672,-1.0034714385534833,-1.0082893482883013,-0.7850220141280084,-0.789442737151326,-0.6791338871563145
92,-0.013188874435334388,0.015590029457026635,0.005655877596118601,0.0035696938766247273,0.005418892635915846,0.004970296563808198,0.005201572196073408,0.005877820480183629,0.00619197024792098,0.006240269860084673,0.019285953697988207,0.011917020523723919,0.011688573273056769,0.010852620156208673,0.003149623096124804,0.0030173978357120696,0.0031063242363274764,0.0056026269356391515,0.005906090236101754,0.013616087974671669,66.0,90.0,45.0,80.0,21.0,19.0,20.0,59.0,60.0,0.9000000000000057,0.20672622895488443,-0.6644766295679082,1.1957361460048577,0.6472095134555567,-1.0004274218541795,-0.99611702133902,-1.0004533637152047,-0.7587050024248028,-0.7618177550661879,-0.6593704536970799
93,-0.02033381760330921,0.0036077678211468385,0.01720472544963076,-0.0009722898189392223,0.0010802636893674673,0.0012925464961952911,0.0012961764614466762,0.005843473493697784,0.005233196489858379,0.002588663107510564,0.018888720726857194,0.008532456667608308,0.013017889989863134,0.010803864532558629,0.0023072733097103636,0.0022906257399822752,0.002273356997493861,0.005471753945694822,0.005665015997391645,0.013056367666145072,-62.0,116.0,27.0,29.0,26.0,25.0,26.0,78.0,77.0,1.4000000000000057,0.08896223831325802,-0.6480733305010862,1.4138136416960683,0.6405257109500612,-0.9987947396074219,-0.9941984777178557,-0.9984943675719304,-0.7323879907215971,-0.7383365202938206,-0.6511356897557322
94,0.013457984755843127,-0.0082447852589764,0.016913722442061838,-0.009447863077524377,0.00021591277207923075,0.00043047783703952175,0.0004316857394904193,0.0006131208040013985,0.0015339779047257253,-0.005703930424459912,0.018834483846367753,0.009144617051001792,0.013377956992883067,0.011035520488968803,0.0023040065206000044,0.0022870116785669997,0.002269236901233216,0.005451642197962345,0.005629732419993127,0.013376855799689042,-31.0,59.0,67.0,0.0,32.0,32.0,34.0,39.0,40.0,-1.1999999999999886,0.1666363598002882,-0.6854728523734405,1.631891137387279,0.5759156200636049,-0.9984682031580704,-0.9935589631774677,-0.9978413688575057,-0.7296177789633649,-0.7314302747725361,-0.6692521704266969
95,0.0034438260467600512,-0.01124674090954513,-0.015635222374454482,0.0022887046119333438,-0.0019448952646057365,-0.001723024333234667,-0.0023765810040961254,-0.010164880376618363,-0.012648633849760402,-0.022082916287749416,0.018834261085024905,0.009426446498493408,0.01389773263551012,0.007923977617275441,0.0023266780522762606,0.0022623800137385884,0.0023221092153190227,0.006276786188518004,0.007061534885422294,0.008641722226005961,-30.5,63.0,60.0,2.0,35.0,37.0,34.0,21.0,18.0,-3.5999999999999943,0.18668129437758632,-0.7359950134992526,1.4301694538729093,0.5915111592430943,-1.001407031202234,-0.99611702133902,-1.0014328617868418,-0.7753262729741958,-0.788061488047069,-0.7384241875340175
96,-0.004954237381485089,0.002640459213442323,-0.0029857134570763317,0.004073989175895317,-0.009344846879994786,-0.009530069961956274,-0.009344846879994786,-0.007770046861931788,-0.007166255937299283,0.0021242705810808112,0.016934310341008035,0.008774837790200104,0.013362202322711857,0.007972252385124385,0.0038691457777937674,0.0038839170311421216,0.003860428666646152,0.006932448848642841,0.00753806205206119,0.008720379922683248,-50.5,16.0,49.0,-1.5,-21.0,-21.0,-22.0,-18.0,-22.0,-3.1999999999999886,0.1578667009227203,-0.7241846381711406,1.3920058921269474,0.6193603363493255,-1.0154480985243488,-1.0101863412275582,-1.0154723341469734,-0.809953919952098,-0.8198302174449777,-0.7318363763809392
97,-0.009764643062902265,0.0077344420593618134,0.013998107678702524,0.0069686693160934355,-0.0015295534501754645,-0.0010887317351965606,-0.0015295534501754645,-0.009089546987744028,-0.00879402652257323,0.007399610930174874,0.015429590281186746,0.009104753470640279,0.01348277734966882,0.006402631334558763,0.0038754627608970946,0.003882276337107991,0.0038658054437221614,0.00759684990252395,0.008103019049086018,0.00919487007052455,-42.0,-38.0,69.0,9.0,-53.0,-49.0,-53.0,-66.0,-70.0,-3.0,0.10149032242406934,-0.6894096441494778,1.5719198260721963,0.6672609209720431,-1.0177338536698093,-1.0117851275785286,-1.0177578296474599,-0.8501219904464645,-0.858505192364171,-0.7087790373451658
98,-0.010081172382456082,-0.003494979529599386,-0.018708028609867103,0.0011298524323563183,0.003056770939116751,0.002828240762650514,0.0032747545912061265,0.000314811902489791,0.0025204802253349316,0.020844944430365827,0.010028044252027284,0.009202793329217154,0.013264223280684035,0.0045164378891630556,0.004053057536426581,0.0040350229867629015,0.004066953707980441,0.007598515718657941,0.00815295109004361,0.011536515808848635,-18.0,-87.0,-15.0,15.5,-44.0,-42.0,-44.0,-84.0,-79.0,0.5,0.04386113551433726,-0.705156811253627,1.3320345808118643,0.6750586905617879,-1.0131623433788883,-1.007628283066006,-1.0128603392892745,-0.8487368845673485,-0.8474551995301157,-0.6429009258143845
99,0.004395611473038129,0.003494979529599447,0.033758479924954454,0.0014507941611352024,0.0013071897286214247,0.0008686211186755853,0.0010892060765322433,-0.0031525877308763977,-0.003467300558021441,0.0309748042994305,0.010289655761363816,0.009251142105539885,0.016912406715207953,0.004488035635325997,0.004078071049589827,0.004043824219109504,0.004077711059810952,0.006094679228564994,0.006737045326374268,0.014896797136640985,-39.0,-6.0,25.0,49.0,-39.0,-40.0,-41.0,-96.0,-95.0,7.699999999999989,0.0689173037359599,-0.6894096441494778,1.768189572194286,0.6850843943200311,-1.0112031246827793,-1.0063492539852297,-1.0112278425032126,-0.8625879433585093,-0.8626489396769417,-0.5424368057299433
100,-0.004395611473038109,0.014432347491137509,0.026613648518089904,-0.015584731016698203,-0.00021774632639104936,0.00021703743981026262,0.0,0.01597528101368869,0.01597528101368869,-0.005012541823544286,0.01005792541371841,0.008979715381968708,0.017150140927832673,0.007044618437640494,0.0039868711486435475,0.003935502846353476,0.0040010209437075185,0.008156817179690615,0.008538674706769922,0.014546856448510262,-57.0,171.0,127.0,-6.0,-31.0,-31.0,-30.0,-12.0,-3.0,10.900000000000006,0.04386113551433726,-0.6237964478821895,2.1225655026925034,0.5781435542321034,-1.0115296611321307,-1.0060294967150356,-1.0112278425032126,-0.7919475435235889,-0.7922052353598398,-0.5589063336126386
101,0.0,-0.016178310396475284,0.000605877025501608,-0.008874339259173821,-0.00414621434134714,-0.005003817685161919,-0.004145309743066943,-0.000310800313302214,0.0006213109861255558,-0.012642393415176468,0.009826178301336636,0.010566387296592632,0.01719902267007295,0.007262222147128334,0.004063266914904155,0.004093820935698793,0.004077118535137809,0.008030401028779785,0.00837143701126673,0.015430286482605618,-45.5,41.0,135.5,-45.5,-7.0,-10.0,-6.0,12.0,22.0,8.0,0.04386113551433726,-0.6972832277015524,2.130743408780924,0.5179893316826439,-1.0177338536698093,-1.0133839139294987,-1.0174313302902476,-0.793332649402705,-0.789442737151326,-0.6000801533193769
102,0.004834111808939643,0.0018913223067129421,0.007041574211689419,0.0016493488812403237,-0.005042211713059123,-0.0041525576008244,-0.005260862637730371,-0.006549220352861044,-0.005918098568590882,-0.013835731852650024,0.009633444231479214,0.009246235312487194,0.017185923480130247,0.007136401128151154,0.0036656950722378833,0.0036931894916924692,0.003749220625635172,0.007948831141971566,0.008251239887602154,0.016173794419402143,-12.0,1.0,120.0,-62.0,-23.0,-24.0,-23.0,20.0,31.0,3.9000000000000057,0.07142292055812217,-0.6887535121868049,2.2261523131458287,0.5291290025251365,-1.025244192004894,-1.0194593020631857,-1.0252673148633442,-0.8224198728641428,-0.8156864701322071,-0.6445478786026541
103,-0.007922576650850659,0.000726480235365932,-0.022504751089874417,0.005587524808192174,0.005698021114637796,0.00502458730509268,0.005698021114637796,0.005616239411292712,0.0037418191459953486,-0.0005161290437157441,0.007653669677199174,0.009147110377347563,0.01925518395993577,0.0075058966082768245,0.004286968960151012,0.00417371155073758,0.004345409427950168,0.007926023206677879,0.008134473588604859,0.0161583012616649,-7.0,30.0,108.5,-48.5,-11.0,-14.0,-12.0,37.0,35.0,-0.20000000000001705,0.02632181775920141,-0.6854728523734405,1.9235697878742737,0.5670038833896108,-1.0167542443217548,-1.0121048848487226,-1.0167783315758228,-0.7974879670400532,-0.7991114808811243,-0.6461948313909239
104,0.0,0.0,0.0,0.0,-0.0043802084925610735,-0.0039301360630891805,-0.0041607417957512955,-0.005616239411292635,-0.0068707328376149636,-0.00933616739929591,0.005758154218028844,0.008767666728310102,0.018721452597510353,0.006905602743469225,0.004364600039975449,0.004210565970963657,0.004394284706444363,0.007990238636926094,0.008235786855680166,0.016344391379666263,-17.0,6.0,28.5,-53.0,-37.0,-36.0,-36.0,29.0,24.0,-8.099999999999994,0.02632181775920141,-0.6854728523734405,1.9235697878742737,0.5670038833896108,-1.023284973308785,-1.0178605157122154,-1.0229818193628577,-0.8224198728641428,-0.8294989611747761,-0.6758399815797752
105,0.005288685751513486,-0.003637690442824361,0.003479688292564276,0.01237800820191214,-0.0024173179554936,-0.002190101620043945,-0.002416786851393985,-0.00031294007453006354,0.0009397024967141509,0.004678979162790971,0.0059925543960451,0.007977758418804905,0.017640660825478993,0.007955622969286348,0.004370646639371289,0.004214067728014071,0.0043950156788356625,0.007472482167790482,0.007398872981578273,0.014445356442227593,5.0,-119.0,-28.0,33.0,-47.0,-47.0,-47.0,-23.0,-24.0,-6.199999999999989,0.05638921962514858,-0.7018761514402626,1.969911255708656,0.6516653817925537,-1.0268768742516514,-1.021058088414156,-1.0265733122921938,-0.8238049787432589,-0.8253552138620054,-0.6610174064853493
106,-0.0022002209096024235,-0.0029197101033347503,-0.0049160279259815145,0.01318559061561712,-0.002202644062342183,-0.0021949086950584923,-0.002422641863251555,-0.00219332690152953,-0.0034499014928649025,-0.004158010148663788,0.005917793122107962,0.008025821662559102,0.017737469535322677,0.008835467371076738,0.0034745719521626843,0.003220017137951444,0.003509511522678945,0.0071182138032387186,0.007134517663841642,0.014597768532658211,0.0,-27.0,-41.5,101.0,-38.0,-34.0,-39.0,-29.0,-37.0,-4.5,0.04386113551433726,-0.7149987906937203,1.9044880070012926,0.743010682700992,-1.0301422387451666,-1.0242556611160964,-1.0301648052215298,-0.8335007198970715,-0.8405489540088312,-0.6741930287915058
107,0.009644967359181767,0.0017528488274143868,0.009401254609289894,-0.0096308930609613,0.0035219054674048805,0.0030715250124269252,0.0035219054674048805,0.0056302932593925124,0.005639112687770247,-0.005745641296079625,0.006255897055537101,0.007614666945657757,0.01750580284119146,0.00930126737685175,0.0037437644104962348,0.0034615435355543353,0.0037762140879932737,0.0066590846030334765,0.0067108254362057435,0.014633293859421616,11.0,-28.0,-36.0,66.0,1.0,-1.0,1.0,10.0,0.0,-2.9000000000000057,0.09898470560190707,-0.7071252071416456,2.029882567023739,0.6761726576460372,-1.0249176555555424,-1.0197790593333798,-1.024940815506132,-0.8085688140729819,-0.8156864701322071,-0.6923095094624705
108,0.005655877596118601,0.006400952899518533,-0.005711969834494203,0.0003225286272112579,-0.0006594131462153183,-0.0006573901847355222,-0.00043956044663784035,-0.002498439775598744,-0.002502347255081042,-0.007888549979724073,0.005366486418819834,0.0078073776582746925,0.016101917271370666,0.009295117777759807,0.0035318817108964157,0.003253228224007134,0.003540955517263825,0.006747280021851272,0.006769857597057138,0.0129208619267438,42.0,11.0,5.5,50.0,-28.0,-27.0,-27.0,-16.0,-20.0,-4.299999999999983,0.13155772429001653,-0.6782554007840388,1.9535554435318152,0.6784005918145356,-1.025897264903597,-1.020738331143962,-1.0255938142205567,-0.8196496611059106,-0.8267364629662622,-0.7170138012865134
109,0.0038969523228729657,0.011390794346037382,0.025051815164527567,0.00674918197492833,-0.0006598482588474313,-0.00043850033590152733,-0.0008797009584249323,-0.0012515646189417958,-0.0009399969358917789,0.005265941605287048,0.005339148295674961,0.008501505364320325,0.014518199811280838,0.009531932221873278,0.0034520245417370443,0.003200336235109639,0.0034750462285621725,0.006654099975655694,0.006652662834973444,0.006531965939527412,51.0,90.0,67.5,71.0,-11.0,-11.0,-12.0,-2.0,-1.0,-1.5,0.15410827568947688,-0.626420975732881,2.291575561853192,0.7251872093530041,-1.0268768742516514,-1.0213778456843499,-1.0268998116494061,-0.825190084622375,-0.8308802102790329,-0.7005442734038181
110,-0.0008646779613538057,0.01762160134981941,0.003982482364317568,0.024520725504137548,0.0017586287232029272,0.0019717390548396616,0.0019782400121057205,-0.0012531329960675333,-0.0018826488146166764,-0.01694955831377332,0.005014256924414255,0.00908510007815614,0.01215711831483586,0.010375597698014069,0.0035598946376923252,0.003321826040709341,0.0035957097461721,0.0040058804842538825,0.003952636694551385,0.007560680270202105,37.0,239.0,69.0,110.5,8.0,8.0,8.0,-5.0,-10.0,-5.600000000000023,0.14909704204515237,-0.5450606123614434,2.3460949357759944,0.8978521074116373,-1.0242645826568395,-1.0185000302526035,-1.0239613174344948,-0.8307305081388393,-0.8391677049045744,-0.7532467626284434
111,0.014172451088111729,0.01690102384748611,0.004362489567863174,-0.0021902386728205716,0.005475865177729821,0.005674393226516014,0.005474666033410473,0.0050031373906080775,0.0059496026448844054,0.0047961722634930135,0.006281298857496891,0.007778494749460121,0.012179530004236471,0.009598085501274866,0.0038586862881415237,0.003546843714885157,0.003891627593691152,0.004419936399437413,0.0045228051229811665,0.007891149227574473,75.0,380.0,92.0,62.5,43.0,44.0,44.0,18.0,20.0,-3.9000000000000057,0.2317823971765071,-0.4656686448780245,2.4060662470910774,0.8822565682321479,-1.016101171423052,-1.0101863412275582,-1.0157988335041859,-0.8085688140729819,-0.8129239719236933,-0.7384241875340175
112,-0.014172451088111606,0.015393377072723617,0.00276625349289011,-0.002980160624601494,-0.00043696745287815004,-0.0006530967903851069,-0.0004368720034533619,0.0024922131279595436,0.0024945444803558324,0.008470140633983839,0.008300074037578261,0.00832885247214719,0.012058053620687993,0.009898390921752227,0.0034261227209528605,0.003225837722464461,0.0034227328612367785,0.0039038493816202025,0.004178382826237166,0.008068427004032198,20.0,480.0,76.0,83.0,25.0,27.0,26.0,8.0,10.0,-1.200000000000017,0.14909704204515237,-0.39218186505866154,2.4442298088370396,0.8610911936314122,-1.0167542443217548,-1.0111456130381404,-1.0164518322186105,-0.7974879670400532,-0.801873979089638,-0.7120729429217051
113,-0.0056387050290864875,-0.0027314958256097173,-0.027201677156794765,0.005951466274567088,-0.003502630551202112,-0.003927563416675949,-0.003940460440200655,-0.010006337399725725,-0.010330346992852655,-0.019159713292763364,0.008044053897048924,0.00865429609612629,0.0131435577785405,0.009902300079255634,0.0031174371709089873,0.00309094912772581,0.0031729923470428805,0.004700904625451957,0.005151276765873903,0.009650763004779517,-6.0,416.0,22.0,101.0,12.0,12.0,10.0,-16.0,-15.0,-3.3000000000000114,0.11652402335704293,-0.40530450431211923,2.073498066161981,0.9034219428328836,-1.0219788275113788,-1.0169012439016332,-1.0223288206484331,-0.8418113551717681,-0.8474551995301157,-0.7713632432994081
114,0.0008695652721842336,-0.007825947815697764,0.0036429912785010087,-0.0003123535867969401,0.004158010148663677,0.0041453097430670235,0.004377332443654073,0.011871429640721916,0.013439802234537593,-0.006469025255125835,0.00802978419909788,0.009564823292142335,0.013159498136935881,0.009919707956849494,0.0030597690531177736,0.003099998310043087,0.003188973741440982,0.005894355885596325,0.006459125402662684,0.009516357463447755,-13.0,280.0,-31.0,79.0,34.0,33.0,34.0,26.0,31.0,-5.5,0.12153525700136746,-0.4427040261844736,2.1225655026925034,0.9011940086643851,-1.0157746349737002,-1.0108258557679464,-1.0157988335041859,-0.7891773317653566,-0.788061488047069,-0.7911266767586422
115,0.0004344992464620286,-0.004558963480885138,0.0,-0.0006250000203450813,0.002835025342306788,0.002392085515979827,0.002835025342306788,0.0009312432769839345,0.0003104144057209107,0.008616100690790971,0.00793253499266971,0.009663700865394453,0.013146914389741464,0.009664862292136658,0.002951556727418179,0.002998436660420177,0.0030895103095477704,0.0058825895226342125,0.006462147391974169,0.009972762322139214,-10.0,123.0,-41.0,-0.5,39.0,35.0,38.0,33.0,38.0,-0.6999999999999886,0.12404087382352973,-0.4643563809526787,2.1225655026925034,0.8967381403273881,-1.0115296611321307,-1.0073085257958119,-1.0115543418604251,-0.7850220141280084,-0.7866802389428121,-0.7647754321463298
116,-0.011798257896777188,0.004834597440733806,0.004032263527938451,0.005300090349338937,0.0010882578068257339,0.0017361115471762956,0.0010882578068257339,-0.007786988421538334,-0.00810225685075445,-0.028278121323064835,0.008907672796040997,0.009247026417805046,0.012992710826023938,0.009091407306005383,0.0027260783837102912,0.0027926361473074256,0.002846413619523697,0.006445522578505474,0.006956498281830091,0.012732393765051923,-70.0,37.0,-42.0,23.5,19.0,17.0,18.0,-8.0,-7.0,-6.799999999999983,0.05638921962514858,-0.44139176225912785,2.1770848766153064,0.9346130211918625,-1.009896978885373,-1.0047504676342593,-1.0099218450743632,-0.8196496611059106,-0.8225927156534916,-0.8504169771363452
117,-0.00838671876710129,-0.011085051848065025,-0.012960894272239749,-0.009058315881520626,-0.00108825780682569,-0.001301801008319127,-0.0008705114804345822,0.0009376465759634323,0.002500001302084649,-0.009977909832471914,0.008607825484891541,0.010671032889805743,0.013498129941242162,0.009006450784660672,0.0027092185067555882,0.0028320193188216785,0.0028140925784055307,0.006180786301902428,0.0067623118638540395,0.012802960491891112,-56.0,-155.0,-81.0,4.0,16.0,14.0,16.0,-13.0,-7.0,-10.199999999999989,0.008782500004065559,-0.4938823192729585,2.0026228800623374,0.8700029303054062,-1.0115296611321307,-1.0066690112554237,-1.0112278425032126,-0.8154943434685623,-0.8115427228194363,-0.880062127325197
118,-0.023319442345144416,-0.022118250410215097,-0.019761861718627753,-0.03415043844971627,0.0058625724312031165,0.0060606246116909545,0.005644826104811984,0.008089652082098798,0.008082108028452294,0.0027816429618767705,0.010556504606602915,0.013564945980432192,0.014803297055193784,0.014788070678342771,0.003055802808271885,0.003196444156360514,0.0031280484541860525,0.006625822705480859,0.007129222947107908,0.013084204212950677,-95.0,-292.0,-61.0,-122.0,59.0,60.0,60.0,45.0,52.0,-6.099999999999994,-0.12150957474837219,-0.5968950374126012,1.7409298852328845,0.6316139742760672,-1.00271317699964,-0.9977158076899904,-1.0027388592156912,-0.7794815906115441,-0.775630246108757,-0.8718273633838493
119,0.007008054001284767,-0.00800919613177719,0.011780646733647522,-0.004229711853368633,-0.01747150797413981,-0.016536495186692004,-0.017030979332654225,-0.018452439117645374,-0.020961192911053358,-0.017937700686667207,0.010871964386529627,0.01342460014493249,0.01257475366629157,0.014581374314624322,0.006771517999547276,0.006580449300473611,0.006671538101237627,0.00904008549627176,0.010010934568286212,0.013100994407142524,-81.5,-291.0,-41.5,-134.0,-40.0,-35.0,-38.0,-52.0,-58.0,-8.099999999999994,-0.08267251400485709,-0.6336384273222827,1.8963101009128722,0.6026508300855868,-1.0288360929477605,-1.022017360224738,-1.0282058090782555,-0.8612028374793933,-0.8681739360939693,-0.924529852608474
120,-0.02209405439579809,-0.01796629027148349,-0.007631263186835977,-0.02142115192084425,-0.005966209278570838,-0.006382766249415686,-0.006628393689555186,-0.01687132171276299,-0.01529179208409536,-0.01768947695648397,0.0121522414202764,0.012894280537778753,0.01239990284267045,0.012457790270066245,0.006969582814698098,0.006822022989870132,0.006925668476932229,0.010374409724445043,0.011012557755683534,0.013162797051927176,-131.0,-382.0,-60.0,-197.0,-80.0,-75.0,-81.0,-108.0,-107.0,-12.800000000000011,-0.20419492987972693,-0.7149987906937203,1.7954492591556872,0.4578351091331846,-1.0376525770802512,-1.0312903210603654,-1.0380007897946264,-0.934613449072546,-0.9344738930983005,-0.9755853890448298
121,-0.0023057423173559748,-0.009843611401692504,-0.005813969865419845,-0.002334501643857564,-0.0017746233583684897,-0.0008835874221873867,-0.0011090164162061772,-0.01781423627512704,-0.01781423627512704,0.0131543217910927,0.009994551150867882,0.010735649250258793,0.012040880196205054,0.012452492612950639,0.006599374016989338,0.0064257133786356025,0.006549939724557213,0.011057097539479753,0.01160859908207333,0.014249748753115915,-109.0,-484.0,-84.0,-221.0,-93.0,-87.0,-91.0,-138.0,-136.0,-5.300000000000011,-0.21672301399053823,-0.7589596321928035,1.7191221356637636,0.4422395699536952,-1.0402648686750633,-1.0325693501411417,-1.0396332865806883,-1.0107942724239307,-1.01044259383243,-0.9377054749146304
122,0.005983907383684008,0.0019175461292718545,-0.010677375594277231,-0.026045781466818824,-0.00289049673178826,-0.00398583344337818,-0.0035571402558897546,0.007488232939723875,0.007163820933634578,-0.010279930619749385,0.0106115056056034,0.008256972081593204,0.011811503828486936,0.013813382290013642,0.006595713945481518,0.0064612130278881965,0.006562309380166936,0.011519419229481371,0.012011131171318122,0.013236891849176539,-77.0,-391.0,-77.5,-269.0,-101.0,-99.0,-103.0,-118.0,-122.0,-5.300000000000011,-0.1841499953024288,-0.7504299166780559,1.5800977321606167,0.27068863897931106,-1.0445098425166328,-1.0383249810046347,-1.0448572762960862,-0.9789368372042607,-0.9800551135387783,-0.9673506251034821
