target,lag,pair,pct_missing,pct_valid,tipo
target_268,3,LME_PB_Close - FX_NOKEUR,0.05201427842937277,0.9479857215706272,individual
target_269,3,JPX_Platinum_Standard_Futures_Close - US_Stock_EOG_adj_close,0.17848036715961244,0.8215196328403875,individual
target_270,3,JPX_Gold_Standard_Futures_Close - US_Stock_TIP_adj_close,0.17848036715961244,0.8215196328403875,individual
target_271,3,US_Stock_RY_adj_close - LME_CA_Close,0.098419173890872,0.901580826109128,individual
target_272,3,LME_PB_Close - US_Stock_STLD_adj_close,0.098419173890872,0.901580826109128,individual
target_273,3,LME_ZS_Close - US_Stock_IAU_adj_close,0.098419173890872,0.901580826109128,individual
target_274,3,LME_CA_Close - US_Stock_VWO_adj_close,0.098419173890872,0.901580826109128,individual
target_275,3,JPX_Platinum_Standard_Futures_Close - FX_CADJPY,0.11218765935747067,0.8878123406425293,individual
target_276,3,JPX_Gold_Standard_Futures_Close - US_Stock_HL_adj_close,0.17848036715961244,0.8215196328403875,individual
target_277,3,FX_AUDJPY - LME_PB_Close,0.05201427842937277,0.9479857215706272,individual
target_278,3,US_Stock_MPC_adj_close - LME_ZS_Close,0.098419173890872,0.901580826109128,individual
target_279,3,LME_PB_Close - US_Stock_VEA_adj_close,0.098419173890872,0.901580826109128,individual
target_280,3,JPX_Gold_Standard_Futures_Close - FX_EURCAD,0.11218765935747067,0.8878123406425293,individual
target_281,3,JPX_Gold_Standard_Futures_Close - FX_NOKCHF,0.11218765935747067,0.8878123406425293,individual
target_282,3,US_Stock_DE_adj_close - LME_AH_Close,0.098419173890872,0.901580826109128,individual
target_283,3,FX_ZAREUR - LME_ZS_Close,0.05201427842937277,0.9479857215706272,individual
target_284,3,FX_ZARJPY - JPX_Gold_Standard_Futures_Close,0.11218765935747067,0.8878123406425293,individual
target_285,3,US_Stock_IEMG_adj_close - JPX_Platinum_Standard_Futures_Close,0.17848036715961244,0.8215196328403875,individual
target_286,3,US_Stock_XLE_adj_close - JPX_Gold_Standard_Futures_Close,0.17848036715961244,0.8215196328403875,individual
target_287,3,LME_PB_Close - US_Stock_SLB_adj_close,0.098419173890872,0.901580826109128,individual
target_288,3,JPX_Gold_Standard_Futures_Close - US_Stock_BKR_adj_close,0.17848036715961244,0.8215196328403875,individual
target_289,3,LME_ZS_Close - US_Stock_GLD_adj_close,0.098419173890872,0.901580826109128,individual
target_290,3,US_Stock_LYB_adj_close - JPX_Platinum_Standard_Futures_Close,0.17848036715961244,0.8215196328403875,individual
target_291,3,LME_AH_Close - US_Stock_EFA_adj_close,0.098419173890872,0.901580826109128,individual
target_292,3,LME_CA_Close - US_Stock_VYM_adj_close,0.098419173890872,0.901580826109128,individual
target_293,3,LME_ZS_Close - US_Stock_KMI_adj_close,0.098419173890872,0.901580826109128,individual
target_294,3,US_Stock_VGK_adj_close - LME_CA_Close,0.098419173890872,0.901580826109128,individual
target_295,3,LME_CA_Close - FX_AUDCHF,0.05201427842937277,0.9479857215706272,individual
target_296,3,LME_CA_Close - US_Stock_CAT_adj_close,0.098419173890872,0.901580826109128,individual
target_297,3,US_Stock_AMP_adj_close - LME_ZS_Close,0.098419173890872,0.901580826109128,individual
target_298,3,LME_ZS_Close - US_Stock_IEF_adj_close,0.098419173890872,0.901580826109128,individual
target_299,3,LME_AH_Close - FX_EURJPY,0.05201427842937277,0.9479857215706272,individual
target_300,3,LME_CA_Close - US_Stock_HAL_adj_close,0.098419173890872,0.901580826109128,individual
target_301,3,JPX_Gold_Standard_Futures_Close - FX_EURCHF,0.11218765935747067,0.8878123406425293,individual
target_302,3,JPX_Platinum_Standard_Futures_Close - US_Stock_URA_adj_close,0.17848036715961244,0.8215196328403875,individual
target_303,3,JPX_Gold_Standard_Futures_Close - US_Stock_VT_adj_close,0.17848036715961244,0.8215196328403875,individual
target_304,3,US_Stock_EWY_adj_close - LME_ZS_Close,0.098419173890872,0.901580826109128,individual
target_305,3,US_Stock_CVX_adj_close - LME_CA_Close,0.098419173890872,0.901580826109128,individual
target_306,3,LME_PB_Close - FX_NZDUSD,0.05201427842937277,0.9479857215706272,individual
target_307,3,US_Stock_HES_adj_close - LME_PB_Close,0.10300866904640489,0.8969913309535951,individual
target_308,3,FX_EURGBP - JPX_Platinum_Standard_Futures_Close,0.11218765935747067,0.8878123406425293,individual
target_309,3,LME_PB_Close - US_Stock_VGIT_adj_close,0.098419173890872,0.901580826109128,individual
target_310,3,FX_AUDCAD - JPX_Platinum_Standard_Futures_Close,0.11218765935747067,0.8878123406425293,individual
target_311,3,US_Stock_TD_adj_close - LME_ZS_Close,0.098419173890872,0.901580826109128,individual
target_312,3,JPX_Gold_Standard_Futures_Close - FX_USDCHF,0.11218765935747067,0.8878123406425293,individual
target_313,3,US_Stock_MS_adj_close - LME_AH_Close,0.098419173890872,0.901580826109128,individual
target_314,3,LME_ZS_Close - US_Stock_SLV_adj_close,0.098419173890872,0.901580826109128,individual
target_315,3,LME_AH_Close - US_Stock_OIH_adj_close,0.098419173890872,0.901580826109128,individual
target_316,3,US_Stock_RIO_adj_close - LME_PB_Close,0.098419173890872,0.901580826109128,individual
target_317,3,JPX_Platinum_Standard_Futures_Close - US_Stock_WMB_adj_close,0.17848036715961244,0.8215196328403875,individual
target_318,4,FX_NOKEUR,0.0,1.0,individual
target_319,4,LME_AH_Close - FX_NOKEUR,0.05201427842937277,0.9479857215706272,individual
target_320,4,JPX_Gold_Standard_Futures_Close - LME_ZS_Close,0.1580826109127996,0.8419173890872004,individual
target_321,4,LME_AH_Close - LME_ZS_Close,0.05201427842937277,0.9479857215706272,individual
target_322,4,LME_AH_Close - LME_PB_Close,0.05201427842937277,0.9479857215706272,individual
target_323,4,LME_PB_Close - LME_CA_Close,0.05201427842937277,0.9479857215706272,individual
target_324,4,LME_AH_Close - JPX_Platinum_Standard_Futures_Close,0.1580826109127996,0.8419173890872004,individual
target_325,4,LME_PB_Close - US_Stock_ALB_adj_close,0.098419173890872,0.901580826109128,individual
target_326,4,US_Stock_EWJ_adj_close - JPX_Gold_Standard_Futures_Close,0.17542070372259053,0.8245792962774094,individual
target_327,4,LME_ZS_Close - US_Stock_EWZ_adj_close,0.098419173890872,0.901580826109128,individual
target_328,4,JPX_Platinum_Standard_Futures_Close - US_Stock_EWY_adj_close,0.17542070372259053,0.8245792962774094,individual
target_329,4,JPX_Platinum_Standard_Futures_Close - US_Stock_CLF_adj_close,0.17542070372259053,0.8245792962774094,individual
target_330,4,LME_CA_Close - FX_ZARJPY,0.05201427842937277,0.9479857215706272,individual
target_331,4,JPX_Platinum_Standard_Futures_Close - US_Stock_BKR_adj_close,0.17542070372259053,0.8245792962774094,individual
target_332,4,US_Stock_VT_adj_close - LME_ZS_Close,0.098419173890872,0.901580826109128,individual
target_333,4,LME_AH_Close - US_Stock_SCCO_adj_close,0.098419173890872,0.901580826109128,individual
target_334,4,US_Stock_FCX_adj_close - LME_ZS_Close,0.098419173890872,0.901580826109128,individual
target_335,4,US_Stock_TRGP_adj_close - LME_CA_Close,0.098419173890872,0.901580826109128,individual
target_336,4,FX_EURAUD - LME_AH_Close,0.05201427842937277,0.9479857215706272,individual
target_337,4,FX_CADUSD - LME_CA_Close,0.05201427842937277,0.9479857215706272,individual
target_338,4,JPX_Gold_Standard_Futures_Close - US_Stock_MPC_adj_close,0.17542070372259053,0.8245792962774094,individual
target_339,4,US_Stock_RSP_adj_close - LME_PB_Close,0.098419173890872,0.901580826109128,individual
target_340,4,JPX_Platinum_Standard_Futures_Close - US_Stock_IAU_adj_close,0.17542070372259053,0.8245792962774094,individual
target_341,4,JPX_Platinum_Standard_Futures_Close - US_Stock_VXUS_adj_close,0.17542070372259053,0.8245792962774094,individual
target_342,4,LME_PB_Close - US_Stock_LYB_adj_close,0.098419173890872,0.901580826109128,individual
target_343,4,US_Stock_DVN_adj_close - LME_ZS_Close,0.098419173890872,0.901580826109128,individual
target_344,4,US_Stock_CVX_adj_close - LME_ZS_Close,0.098419173890872,0.901580826109128,individual
target_345,4,FX_CADJPY - LME_PB_Close,0.05201427842937277,0.9479857215706272,individual
target_346,4,US_Stock_ACWI_adj_close - JPX_Gold_Standard_Futures_Close,0.17542070372259053,0.8245792962774094,individual
target_347,4,LME_CA_Close - US_Stock_BNDX_adj_close,0.098419173890872,0.901580826109128,individual
target_348,4,FX_ZAREUR - JPX_Gold_Standard_Futures_Close,0.11218765935747067,0.8878123406425293,individual
target_349,4,LME_AH_Close - US_Stock_VWO_adj_close,0.098419173890872,0.901580826109128,individual
target_350,4,LME_ZS_Close - US_Stock_IEMG_adj_close,0.098419173890872,0.901580826109128,individual
target_351,4,FX_EURGBP - JPX_Gold_Standard_Futures_Close,0.11218765935747067,0.8878123406425293,individual
target_352,4,US_Stock_OXY_adj_close - LME_CA_Close,0.098419173890872,0.901580826109128,individual
target_353,4,US_Stock_RIO_adj_close - LME_AH_Close,0.098419173890872,0.901580826109128,individual
target_354,4,LME_AH_Close - US_Stock_XLE_adj_close,0.098419173890872,0.901580826109128,individual
target_355,4,LME_ZS_Close - US_Stock_AMP_adj_close,0.098419173890872,0.901580826109128,individual
target_356,4,JPX_Gold_Standard_Futures_Close - US_Stock_XOM_adj_close,0.17542070372259053,0.8245792962774094,individual
target_357,4,LME_ZS_Close - US_Stock_HAL_adj_close,0.098419173890872,0.901580826109128,individual
target_358,4,LME_CA_Close - US_Stock_VGIT_adj_close,0.098419173890872,0.901580826109128,individual
target_359,4,LME_ZS_Close - US_Stock_JNK_adj_close,0.098419173890872,0.901580826109128,individual
target_360,4,LME_AH_Close - US_Stock_VTV_adj_close,0.098419173890872,0.901580826109128,individual
target_361,4,LME_PB_Close - US_Stock_TECK_adj_close,0.098419173890872,0.901580826109128,individual
target_362,4,US_Stock_NUE_adj_close - JPX_Gold_Standard_Futures_Close,0.17542070372259053,0.8245792962774094,individual
target_363,4,FX_AUDUSD - JPX_Platinum_Standard_Futures_Close,0.11218765935747067,0.8878123406425293,individual
target_364,4,US_Stock_URA_adj_close - JPX_Platinum_Standard_Futures_Close,0.17542070372259053,0.8245792962774094,individual
target_365,4,LME_ZS_Close - US_Stock_DE_adj_close,0.098419173890872,0.901580826109128,individual
target_366,4,US_Stock_EOG_adj_close - LME_AH_Close,0.098419173890872,0.901580826109128,individual
target_367,4,FX_GBPUSD - LME_PB_Close,0.05201427842937277,0.9479857215706272,individual
target_368,4,FX_GBPJPY - JPX_Platinum_Standard_Futures_Close,0.11218765935747067,0.8878123406425293,individual
target_369,4,LME_CA_Close - US_Stock_WPM_adj_close,0.098419173890872,0.901580826109128,individual
target_370,4,JPX_Platinum_Standard_Futures_Close - US_Stock_TD_adj_close,0.17542070372259053,0.8245792962774094,individual
target_371,4,FX_NZDJPY - JPX_Platinum_Standard_Futures_Close,0.11218765935747067,0.8878123406425293,individual
target_372,4,FX_AUDCHF - JPX_Platinum_Standard_Futures_Close,0.11218765935747067,0.8878123406425293,individual
target_373,4,US_Stock_SLB_adj_close - LME_CA_Close,0.098419173890872,0.901580826109128,individual
target_374,4,LME_AH_Close - FX_EURNZD,0.05201427842937277,0.9479857215706272,individual
target_375,4,JPX_Platinum_Standard_Futures_Close - FX_CHFJPY,0.11218765935747067,0.8878123406425293,individual
target_376,4,US_Stock_TIP_adj_close - LME_PB_Close,0.098419173890872,0.901580826109128,individual
target_377,4,US_Stock_XLB_adj_close - LME_CA_Close,0.098419173890872,0.901580826109128,individual
target_378,4,JPX_Gold_Standard_Futures_Close - US_Stock_NEM_adj_close,0.17542070372259053,0.8245792962774094,individual
target_379,4,US_Stock_EEM_adj_close - LME_AH_Close,0.098419173890872,0.901580826109128,individual
target_380,4,US_Stock_SPYV_adj_close - LME_AH_Close,0.098419173890872,0.901580826109128,individual
target_381,4,FX_NZDCHF - LME_PB_Close,0.05201427842937277,0.9479857215706272,individual
target_382,4,JPX_Gold_Standard_Futures_Close - FX_AUDCAD,0.11218765935747067,0.8878123406425293,individual
target_383,4,FX_CADCHF - LME_CA_Close,0.05201427842937277,0.9479857215706272,individual
target_384,4,LME_CA_Close - US_Stock_STLD_adj_close,0.098419173890872,0.901580826109128,individual
target_385,4,JPX_Platinum_Standard_Futures_Close - US_Stock_ENB_adj_close,0.17542070372259053,0.8245792962774094,individual
target_386,4,LME_PB_Close - FX_AUDJPY,0.05201427842937277,0.9479857215706272,individual
target_387,4,US_Stock_COP_adj_close - JPX_Platinum_Standard_Futures_Close,0.17542070372259053,0.8245792962774094,individual
target_388,4,LME_ZS_Close - US_Stock_VEA_adj_close,0.098419173890872,0.901580826109128,individual
target_389,4,US_Stock_VGK_adj_close - LME_CA_Close,0.098419173890872,0.901580826109128,individual
target_390,4,JPX_Gold_Standard_Futures_Close - US_Stock_WMB_adj_close,0.17542070372259053,0.8245792962774094,individual
target_391,4,LME_AH_Close - US_Stock_CAT_adj_close,0.098419173890872,0.901580826109128,individual
target_392,4,FX_EURCHF - LME_CA_Close,0.05201427842937277,0.9479857215706272,individual
target_393,4,US_Stock_HL_adj_close - LME_AH_Close,0.098419173890872,0.901580826109128,individual
target_394,4,US_Stock_OIH_adj_close - LME_CA_Close,0.098419173890872,0.901580826109128,individual
target_395,4,LME_CA_Close - US_Stock_SLV_adj_close,0.098419173890872,0.901580826109128,individual
target_396,4,LME_AH_Close - US_Stock_OKE_adj_close,0.098419173890872,0.901580826109128,individual
target_397,4,US_Stock_KMI_adj_close - LME_CA_Close,0.098419173890872,0.901580826109128,individual
target_398,4,US_Stock_VYM_adj_close - JPX_Gold_Standard_Futures_Close,0.17542070372259053,0.8245792962774094,individual
target_399,4,LME_CA_Close - US_Stock_HES_adj_close,0.10351861295257522,0.8964813870474247,individual
target_400,4,FX_NOKJPY - LME_CA_Close,0.05201427842937277,0.9479857215706272,individual
target_401,4,LME_ZS_Close - US_Stock_EFA_adj_close,0.098419173890872,0.901580826109128,individual
target_402,4,FX_EURJPY - JPX_Platinum_Standard_Futures_Close,0.11218765935747067,0.8878123406425293,individual
target_403,4,US_Stock_VALE_adj_close - JPX_Gold_Standard_Futures_Close,0.17542070372259053,0.8245792962774094,individual
target_404,4,JPX_Gold_Standard_Futures_Close - US_Stock_X_adj_close,0.18867924528301888,0.8113207547169812,individual
target_405,4,FX_ZARUSD - LME_AH_Close,0.05201427842937277,0.9479857215706272,individual
target_406,4,FX_USDCHF - LME_PB_Close,0.05201427842937277,0.9479857215706272,individual
target_407,4,FX_USDJPY - JPX_Platinum_Standard_Futures_Close,0.11218765935747067,0.8878123406425293,individual
target_408,4,LME_AH_Close - FX_ZARCHF,0.05201427842937277,0.9479857215706272,individual
target_409,4,LME_PB_Close - FX_ZARGBP,0.05201427842937277,0.9479857215706272,individual
target_410,4,FX_EURUSD - LME_AH_Close,0.05201427842937277,0.9479857215706272,individual
target_411,4,LME_AH_Close - US_Stock_CVE_adj_close,0.098419173890872,0.901580826109128,individual
target_412,4,US_Stock_MS_adj_close - LME_PB_Close,0.098419173890872,0.901580826109128,individual
target_413,4,FX_GBPNZD - JPX_Gold_Standard_Futures_Close,0.11218765935747067,0.8878123406425293,individual
target_414,4,JPX_Gold_Standard_Futures_Close - US_Stock_IEF_adj_close,0.17542070372259053,0.8245792962774094,individual
target_415,4,FX_NZDUSD - LME_PB_Close,0.05201427842937277,0.9479857215706272,individual
target_416,4,LME_CA_Close - US_Stock_GLD_adj_close,0.098419173890872,0.901580826109128,individual
target_417,4,JPX_Platinum_Standard_Futures_Close - FX_EURCAD,0.11218765935747067,0.8878123406425293,individual
target_418,4,FX_NOKGBP - LME_ZS_Close,0.05201427842937277,0.9479857215706272,individual
target_419,4,FX_NOKUSD - LME_AH_Close,0.05201427842937277,0.9479857215706272,individual
target_420,4,JPX_Gold_Standard_Futures_Close - US_Stock_RY_adj_close,0.17542070372259053,0.8245792962774094,individual
target_421,4,US_Stock_EWT_adj_close - LME_AH_Close,0.098419173890872,0.901580826109128,individual
target_422,4,JPX_Platinum_Standard_Futures_Close - FX_NOKCHF,0.11218765935747067,0.8878123406425293,individual
target_423,4,LME_CA_Close - US_Stock_CCJ_adj_close,0.098419173890872,0.901580826109128,individual
